No,Nama,URL Asli,Likes,Done,Worker,Explanation
871,Roti Tawar Goreng Isi Ragout,https://resepkoki.id/resep/resep-roti-tawar-goreng-isi-ragout/,1479,No,,
872,Lidah Kucing,https://resepkoki.id/resep/resep-lidah-kucing/,1593,No,,
873,Es Pisang Ijo,https://resepkoki.id/resep/resep-es-pisang-ijo/,1409,No,,
874,Karipap (Curry Puff),https://resepkoki.id/resep/resep-karipap-curry-puff/,1186,No,,
875,Roti Manis,https://resepkoki.id/resep/resep-roti-manis/,1059,No,,
876,Bolu Kukus Pelangi,https://resepkoki.id/resep/resep-bolu-kukus-pelangi/,1121,No,,
877,Bolu Gulung Coklat,https://resepkoki.id/resep/resep-bolu-gulung-coklat/,1063,No,,
878,Pizza Teflon,https://resepkoki.id/resep/resep-pizza-teflon/,2038,No,,
879,Gabin Tape,https://resepkoki.id/resep/resep-gabin-tape/,1430,No,,
880,Klepon Ubi Ungu,https://resepkoki.id/resep/resep-klepon-ubi-ungu/,1326,No,,
881,Cilor,https://resepkoki.id/resep/resep-cilor/,1353,No,,
882,Pie Susu,https://resepkoki.id/resep/resep-pie-susu/,1195,No,,
883,Singkong Thailand,https://resepkoki.id/resep/resep-singkong-thailand/,1179,No,,
884,Jalangkote,https://resepkoki.id/resep/resep-jalangkote/,1225,No,,
885,Kue Telur Gabus,https://resepkoki.id/resep/resep-kue-telur-gabus/,1892,No,,
886,Donat Jadul,https://resepkoki.id/resep/resep-donat-jadul/,2865,No,,
887,Hotang (Hotdog Kentang) / Sostang (Sosis Kentang),https://resepkoki.id/resep/resep-hotang-sostang-hotdog-sosis/,1541,No,,
888,Ongol Ongol,https://resepkoki.id/resep/resep-ongol-ongol/,1099,No,,
889,Onde-Onde Isi Kacang Hijau,https://resepkoki.id/resep/resep-onde-onde-isi-kacang-hijau/,1061,No,,
890,Sawut Singkong Gunung,https://resepkoki.id/resep/resep-sawut-singkong-gunung/,1047,No,,
891,Panada,https://resepkoki.id/resep/resep-panada/,1124,No,,
892,Pisang Rai,https://resepkoki.id/resep/resep-pisang-rai/,1071,No,,
893,Getas,https://resepkoki.id/resep/resep-getas/,1625,No,,
894,Kue Lapis Hunkwe,https://resepkoki.id/resep/resep-kue-lapis-hunkwe/,1734,No,,
895,Getuk Lindri,https://resepkoki.id/resep/resep-getuk-lindri/,1843,No,,
896,Nagasari,https://resepkoki.id/resep/resep-nagasari/,1799,Yes,Ling,
897,Putu Mayang,https://resepkoki.id/resep/resep-putu-mayang/,1761,No,,
898,Sosis Solo,https://resepkoki.id/resep/resep-sosis-solo/,1711,No,,
899,Kue Talam Ebi,https://resepkoki.id/resep/resep-kue-talam-ebi/,1694,No,,
900,Wajik Ketan,https://resepkoki.id/resep/resep-wajik-ketan/,1863,No,,
901,Wingko Babat,https://resepkoki.id/resep/resep-wingko-babat/,1792,No,,
902,Kue Cucur Gula Merah,https://resepkoki.id/resep/resep-kue-cucur-gula-merah/,2189,No,,
903,Awug-Awug,https://resepkoki.id/resep/resep-awug-awug/,1699,No,,
904,Kue Lumpur Kentang,https://resepkoki.id/resep/resep-kue-lumpur-kentang/,1875,No,,
905,Lemet Singkong,https://resepkoki.id/resep/resep-lemet-singkong/,1901,No,,
906,Lepet Jagung,https://resepkoki.id/resep/resep-lepet-jagung/,1035,No,,
907,Lemper Ayam Bakar,https://resepkoki.id/resep/resep-lemper-ayam-bakar/,1113,No,,
908,Kue Kering Nastar,https://resepkoki.id/resep/resep-kue-kering-nastar/,2257,No,,
909,Bika Ambon,https://resepkoki.id/resep/resep-bika-ambon/,1740,No,,
910,Bolu Koja,https://resepkoki.id/resep/resep-bolu-koja/,1664,No,,
911,Cente Manis,https://resepkoki.id/resep/resep-cente-manis/,1626,No,,
912,Combro,https://resepkoki.id/resep/resep-combro/,1618,No,,
913,Sagu Keju,https://resepkoki.id/resep/resep-sagu-keju/,1850,No,,
914,Kue Ku,https://resepkoki.id/resep/resep-kue-ku/,1779,No,,
915,Misro,https://resepkoki.id/resep/resep-misro/,1671,No,,
916,Serabi Bandung Oncom,https://resepkoki.id/resep/resep-serabi-bandung-oncom/,1652,No,,
917,Roti Bakar Keju Coklat,https://resepkoki.id/resep/resep-roti-bakar-keju-coklat/,1539,No,,
918,Cinnamon Roll,https://resepkoki.id/resep/resep-cinnamon-roll/,1390,No,,
919,Donat Kentang,https://resepkoki.id/resep/resep-donat-kentang/,2326,No,,
920,Kroket Kentang Isi Ayam Wortel,https://resepkoki.id/resep/resep-kroket-kentang-isi-ayam-wortel/,1680,No,,
921,Kue Lapis Beras,https://resepkoki.id/resep/resep-kue-lapis-beras/,1568,No,,
922,Puding Jagung,https://resepkoki.id/resep/resep-puding-jagung/,1642,No,,
923,Muffin Coklat,https://resepkoki.id/resep/resep-muffin-coklat/,1694,No,,
924,Cake Pisang (Banana Bread),https://resepkoki.id/resep/resep-cake-pisang-banana-bread/,1639,No,,
925,Bolu Gulung Pandan Keju,https://resepkoki.id/resep/resep-bolu-gulung-pandan-keju/,1590,No,,
926,Kue Sus Isi Vla,https://resepkoki.id/resep/resep-kue-sus-isi-vla/,1722,No,,
927,Apem Panggang,https://resepkoki.id/resep/resep-apem-panggang/,1735,No,,
928,Bolu Marmer,https://resepkoki.id/resep/resep-bolu-marmer/,1316,No,,
929,Pisang Bolen Keju,https://resepkoki.id/resep/resep-pisang-bolen-keju/,1297,No,,
930,Pastel Isi Ayam,https://resepkoki.id/resep/resep-pastel-isi-ayam/,1437,No,,
931,Kue Ketan Hitam Kukus,https://resepkoki.id/resep/resep-kue-ketan-hitam-kukus/,1319,No,,
932,Puding Brownies,https://resepkoki.id/resep/resep-puding-brownies/,1384,No,,
933,Black Forest,https://resepkoki.id/resep/resep-black-forest/,1296,No,,
934,Brownies Panggang Klasik,https://resepkoki.id/resep/resep-brownies-panggang-klasik/,1519,No,,
935,Bitterballen,https://resepkoki.id/resep/resep-bitterballen/,1364,No,,
936,Roti Goreng Isi Cokelat,https://resepkoki.id/resep/resep-roti-goreng-isi-cokelat/,1579,No,,
937,Putu Ayu,https://resepkoki.id/resep/resep-putu-ayu/,1922,No,,
938,Kue Bolu Sarang Semut (Caramel Cake),https://resepkoki.id/resep/resep-kue-bolu-sarang-semut-caramel-cake/,1484,No,,
939,Chocolate Lava Cake,https://resepkoki.id/resep/resep-chocolate-lava-cake/,1386,No,,
940,Puding Zebra,https://resepkoki.id/resep/resep-puding-zebra/,1411,No,,
941,Kue Kacang,https://resepkoki.id/resep/resep-kue-kacang/,1503,No,,
942,Roti Tawar,https://resepkoki.id/resep/resep-roti-tawar/,1442,No,,
943,Kue Putri Salju,https://resepkoki.id/resep/resep-kue-putri-salju/,1163,No,,
944,Choco Chip Cookies (Kukis),https://resepkoki.id/resep/resep-choco-chip-cookies-kukis/,1559,No,,
945,Klapertart Klasik,https://resepkoki.id/resep/resep-klapertart-klasik/,1225,No,,
946,Bolu Tape,https://resepkoki.id/resep/resep-bolu-tape/,1611,No,,
947,Pie Vla Buah Mini (Fruit Tartlet),https://resepkoki.id/resep/resep-pie-vla-buah-mini-fruit-tartlet/,1294,No,,
948,Poffertjes,https://resepkoki.id/resep/resep-poffertjes/,1044,No,,
949,Roti Kasur,https://resepkoki.id/resep/resep-roti-kasur/,1540,No,,
950,Kue Leker,https://resepkoki.id/resep/resep-kue-leker/,1593,No,,
951,Kue Gabin Ragout,https://resepkoki.id/resep/resep-kue-gabin-ragout/,1101,No,,
952,Sponge Cake Lemon,https://resepkoki.id/resep/resep-sponge-cake-lemon/,1541,No,,
953,Kue Rangi,https://resepkoki.id/resep/resep-kue-rangi/,1530,No,,
954,Tiramisu,https://resepkoki.id/resep/resep-tiramisu/,1625,No,,
955,Risoles Ragout,https://resepkoki.id/resep/resep-risoles-ragout/,1628,No,,
956,Chiffon Cake Pandan,https://resepkoki.id/resep/resep-chiffon-cake-pandan/,1642,No,,
957,Egg Tart Portuguese,https://resepkoki.id/resep/resep-egg-tart-portuguese/,1781,No,,
958,Bingka Kentang,https://resepkoki.id/resep/resep-bingka-kentang/,1646,No,,
959,Roti Pisang,https://resepkoki.id/resep/resep-roti-pisang/,1916,No,,
960,Kue Khamir,https://resepkoki.id/resep/resep-kue-khamir/,1618,No,,
961,Waffle,https://resepkoki.id/resep/resep-waffle/,1798,No,,
962,Prol Tape,https://resepkoki.id/resep/resep-prol-tape/,1187,No,,
963,Roti Boy O (Mocha Bun),https://resepkoki.id/resep/resep-roti-boy-o-mocha-bun/,1787,No,,
964,Cheese Cake Kukus (Tanpa Oven),https://resepkoki.id/resep/resep-cheese-cake-kukus-tanpa-oven/,1077,No,,
965,Roti Sobek,https://resepkoki.id/resep/resep-roti-sobek/,1208,No,,
966,Almond Crispy,https://resepkoki.id/resep/resep-almond-crispy/,1655,No,,
967,Roti Jala Kari Daging,https://resepkoki.id/resep/resep-roti-jala-kari-daging/,1774,No,,
968,Apple Pie,https://resepkoki.id/resep/resep-apple-pie/,1798,No,,
969,Coklat Praline Kurma Kacang Mete,https://resepkoki.id/resep/resep-coklat-praline-kurma-kacang-mete/,1793,No,,
970,Kue Talam Tepung Beras Pandan,https://resepkoki.id/resep/resep-kue-talam-tepung-beras-pandan/,1343,No,,
971,Kue Talam Singkong Gula Merah,https://resepkoki.id/resep/resep-kue-talam-singkong-gula-merah/,1291,No,,
972,Kue Lumpur Labu Kuning,https://resepkoki.id/resep/resep-kue-lumpur-labu-kuning/,1820,No,,
973,Kue Bangkit,https://resepkoki.id/resep/resep-kue-bangkit/,1061,No,,
974,Cloud Bread,https://resepkoki.id/resep/resep-cloud-bread/,1601,No,,
975,Kue Mochi,https://resepkoki.id/resep/resep-kue-mochi/,1082,No,,
976,Bolu Kukus Gula Merah,https://resepkoki.id/resep/resep-bolu-kukus-gula-merah/,1742,No,,
977,Bolu Kukus Pisang,https://resepkoki.id/resep/resep-bolu-kukus-pisang/,1614,No,,
978,Pancake Pisang,https://resepkoki.id/resep/resep-pancake-pisang/,1653,No,,
979,Kue Lapis Surabaya (Spikoe),https://resepkoki.id/resep/resep-kue-lapis-surabaya-spikoe/,1406,No,,
980,Roti Isi Daging,https://resepkoki.id/resep/resep-roti-isi-daging/,1618,No,,
981,Carrot Cake,https://resepkoki.id/resep/resep-carrot-cake/,1634,No,,
982,Bolu Kukus Pandan,https://resepkoki.id/resep/resep-bolu-kukus-pandan/,3393,No,,
983,Macaroon Vanilla Oreo,https://resepkoki.id/resep/resep-macaroon-vanilla-oreo/,1663,No,,
984,Chocolate Mousse Cake,https://resepkoki.id/resep/resep-chocolate-mousses-cake/,1544,No,,
985,Brudel Keju Kukus,https://resepkoki.id/resep/resep-brudel-keju-kukus/,1543,No,,
986,Kue Garpu,https://resepkoki.id/resep/resep-kue-garpu/,2103,No,,
987,Kue Lumpur Surga,https://resepkoki.id/resep/resep-kue-lumpur-surga/,1547,No,,
988,Mille Crepes,https://resepkoki.id/resep/resep-mille-crepe/,1654,No,,
989,Brownies Kukus Lumer ala Amanda,https://resepkoki.id/resep/resep-brownies-kukus-lumer-ala-amanda/,2669,No,,
990,Kue Nastar Keju,https://resepkoki.id/resep/resep-kue-nastar-keju/,2167,No,,
991,Kue Cubit,https://resepkoki.id/resep/resep-kue-cubit/,1493,No,,
992,Bolu Panggang Coklat,https://resepkoki.id/resep/resep-bolu-panggang-coklat/,1751,No,,
993,Kue Tart Ulang Tahun,https://resepkoki.id/resep/resep-kue-tart-ulang-tahun/,1618,No,,
994,Kue Tusuk Gigi,https://resepkoki.id/resep/resep-kue-tusuk-gigi/,1463,No,,
995,Bolu Pisang,https://resepkoki.id/resep/resep-bolu-pisang/,1631,No,,
996,Sus Buah,https://resepkoki.id/resep/resep-sus-buah/,1399,No,,
997,Getuk Pisang,https://resepkoki.id/resep/resep-getuk-pisang/,1714,No,,
998,Martabak Manis Cokelat Kacang,https://resepkoki.id/resep/resep-martabak-manis-cokelat-kacang/,1724,No,,
999,Kue Pancong Betawi,https://resepkoki.id/resep/resep-kue-pancong-betawi/,1729,No,,
1000,Pukis Keju,https://resepkoki.id/resep/resep-pukis-keju/,1715,No,,
1001,Martabak Manis Keju Susu,https://resepkoki.id/resep/resep-martabak-manis-keju-susu/,1716,No,,
1002,Cibay Pedas,https://resepkoki.id/resep/resep-cibay-pedas/,1675,No,,
1003,Cucuru Bayao,https://resepkoki.id/resep/resep-cucuru-bayao/,1540,No,,
1004,Timus Singkong,https://resepkoki.id/resep/resep-timus-singkong/,1529,No,,
1005,Rondo Royal (Tape Goreng),https://resepkoki.id/resep/resep-rondo-royal-tape-goreng/,1558,No,,
1006,Lemang Tapai,https://resepkoki.id/resep/resep-lemang-tapai/,1596,No,,
1007,Kue Talam,https://resepkoki.id/resep/resep-kue-talam/,1598,No,,
1008,Wedang Angsle,https://resepkoki.id/resep/resep-wedang-angsle/,1608,No,,
1009,Telur Gulung,https://resepkoki.id/resep/resep-telur-gulung/,1365,No,,
1010,Tape Ketan,https://resepkoki.id/resep/resep-tape-ketan/,1711,No,,
1011,Bihun Gulung,https://resepkoki.id/resep/resep-bihun-gulung/,1125,No,,
1012,Pisang Gulung,https://resepkoki.id/resep/resep-pisang-gulung/,1096,No,,
1013,Choi Pan,https://resepkoki.id/resep/resep-choi-pan/,1756,No,,
1014,Sekoteng,https://resepkoki.id/resep/resep-sekoteng/,1526,No,,
1015,Lontong Medan,https://resepkoki.id/resep/resep-lontong-medan/,1609,No,,
1016,Kulit Pangsit,https://resepkoki.id/resep/resep-kulit-pangsit/,1170,No,,
1017,Semar Mendem,https://resepkoki.id/resep/resep-semar-mendem/,1681,No,,
1018,Pisang Goreng Madu,https://resepkoki.id/resep/resep-pisang-goreng-madu/,1478,No,,
1019,Biji Salak,https://resepkoki.id/resep/resep-biji-salak/,1879,No,,
1020,Gandasturi,https://resepkoki.id/resep/resep-gandasturi/,1104,No,,
1021,Martabak Mesir,https://resepkoki.id/resep/resep-martabak-mesir/,1202,No,,
1022,Pisang Goreng Pontianak,https://resepkoki.id/resep/resep-pisang-goreng-pontianak/,1327,No,,
1023,Lupis,https://resepkoki.id/resep/resep-lupis/,1388,No,,
1024,Kacang Telur,https://resepkoki.id/resep/resep-kacang-telur/,1452,No,,
1025,Kue Cubit Green Tea,https://resepkoki.id/resep/resep-kue-cubit-green-tea/,1382,No,,
1026,Kue Mendut,https://resepkoki.id/resep/resep-kue-mendut/,1383,No,,
1027,Pisang Epe,https://resepkoki.id/resep/resep-pisang-epe/,1193,No,,
1028,Es Susu Pop Ice Mambo,https://resepkoki.id/resep/resep-es-susu-pop-ice-mambo/,1593,No,,
1029,Kacang Disco,https://resepkoki.id/resep/resep-kacang-disco/,1640,No,,
1030,Cilok Isi Kuah,https://resepkoki.id/resep/resep-cilok-isi-kuah/,1127,No,,
1031,Kue Sakura (Bolu),https://resepkoki.id/resep/resep-kue-sakura-bolu/,1632,No,,
1032,Jasuke,https://resepkoki.id/resep/resep-jasuke/,1639,No,,
1033,Sala Lauak,https://resepkoki.id/resep/resep-sala-lauak/,1620,No,,
1034,Keripik Pisang,https://resepkoki.id/resep/resep-keripik-pisang/,1625,No,,
1035,Keripik Bawang,https://resepkoki.id/resep/resep-keripik-bawang/,1577,No,,
1036,Kacang Bawang,https://resepkoki.id/resep/resep-kacang-bawang/,1607,No,,
1037,Kembang Goyang,https://resepkoki.id/resep/resep-kembang-goyang/,1715,No,,
1038,Corndog,https://resepkoki.id/resep/resep-corndog/,1554,No,,
1039,Biji Ketapang,https://resepkoki.id/resep/resep-biji-ketapang/,1651,No,,
1040,Rempeyek Kacang Tanah,https://resepkoki.id/resep/resep-rempeyek-kacang-tanah/,1602,No,,
1041,Lumpia Basah,https://resepkoki.id/resep/resep-lumpia-basah/,1379,No,,
1042,Bubur Manado,https://resepkoki.id/resep/resep-bubur-manado/,1230,No,,
1043,Barongko,https://resepkoki.id/resep/resep-barongko/,1135,No,,
1044,Timus Ubi,https://resepkoki.id/resep/resep-timus-ubi/,1245,No,,
1045,Peyek Udang,https://resepkoki.id/resep/resep-peyek-udang/,1321,No,,
1046,Kue Pukis Coklat (Pancong),https://resepkoki.id/resep/resep-kue-pukis-coklat-pancong/,1706,No,,
1047,Carang Gesing,https://resepkoki.id/resep/resep-carang-gesing/,1656,No,,
1048,Arem-Arem,https://resepkoki.id/resep/resep-arem-arem/,1637,No,,
1049,Cenil,https://resepkoki.id/resep/resep-cenil/,1750,No,,
1050,Dadar Gulung Isi Kelapa,https://resepkoki.id/resep/resep-dadar-gulung-isi-kelapa/,1899,No,,
1051,Getuk Goreng,https://resepkoki.id/resep/resep-getuk-goreng/,1687,No,,
1052,Cilok,https://resepkoki.id/resep/resep-cilok/,1663,No,,
1053,Kue Mangkok,https://resepkoki.id/resep/resep-kue-mangkok/,1653,No,,
1054,Es Gabus,https://resepkoki.id/resep/resep-es-gabus/,1644,No,,
1055,Bubur Ketan Hitam,https://resepkoki.id/resep/resep-bubur-ketan-hitam/,1600,No,,
1056,Bakpia Teflon Khas Yogyakarta,https://resepkoki.id/resep/resep-bakpia-teflon-khas-yogyakarta/,1535,No,,
1057,Pisang Bakar Penyet,https://resepkoki.id/resep/resep-pisang-bakar-penyet/,1536,No,,
1058,Perkedel Bondon,https://resepkoki.id/resep/resep-perkedel-bondon/,1658,No,,
1059,Bubur Candil,https://resepkoki.id/resep/resep-bubur-candil/,1315,No,,
1060,Bubur Sumsum,https://resepkoki.id/resep/resep-bubur-sumsum/,1490,No,,
1061,Onde-Onde Ketawa,https://resepkoki.id/resep/resep-onde-onde-ketawa/,1551,No,,
1062,Cheese Stick (Stik Keju),https://resepkoki.id/resep/resep-cheese-stick-stik-keju/,1486,No,,
1063,Cireng Isi,https://resepkoki.id/resep/resep-cireng-isi/,1478,No,,
1064,Bubur Kacang Hijau,https://resepkoki.id/resep/resep-bubur-kacang-hijau/,1382,No,,
1065,Misoa Goreng,https://resepkoki.id/resep/resep-misoa-goreng/,1708,No,,
1066,Rujak Cireng,https://resepkoki.id/resep/resep-rujak-cireng/,1237,No,,
1067,Colenak,https://resepkoki.id/resep/resep-colenak/,1113,No,,
1068,Rujak Cuka,https://resepkoki.id/resep/resep-rujak-cuka/,1076,No,,
1069,Jenang Gempol,https://resepkoki.id/resep/resep-jenang-gempol/,1277,No,,
1070,Bola Bola Coklat (Truffle),https://resepkoki.id/resep/resep-bola-bola-coklat-truffle/,1158,No,,
1071,Terang Bulan,https://resepkoki.id/resep/resep-terang-bulan/,1760,No,,
1072,Lumpia Rebung,https://resepkoki.id/resep/resep-lumpia-rebung/,1419,No,,
1073,Martabak Bandung,https://resepkoki.id/resep/resep-martabak-bandung/,1310,No,,
1074,Bubur Mutiara,https://resepkoki.id/resep/resep-bubur-mutiara/,1414,No,,
1075,Samosa,https://resepkoki.id/resep/resep-samosa/,1742,No,,
1076,Risoles Mayo,https://resepkoki.id/resep/resep-risoles-mayo/,1656,No,,
1077,Pisang Goreng Kipas,https://resepkoki.id/resep/resep-pisang-goreng-kipas/,1106,No,,
1078,Lumpia Sayur Goreng,https://resepkoki.id/resep/resep-lumpia-sayur-goreng/,1555,No,,
1079,Makaroni Telur (Maklor),https://resepkoki.id/resep/resep-makaroni-telur-maklor/,1630,No,,
1080,Kue Putu Bambu,https://resepkoki.id/resep/resep-kue-putu-bambu/,1698,No,,
1081,Bakpao,https://resepkoki.id/resep/resep-bakpao/,1644,Yes,Christina,
1082,Bubur Kampiun,https://resepkoki.id/resep/resep-bubur-kampiun/,1559,No,,
1083,Cimol,https://resepkoki.id/resep/resep-cimol/,2424,Yes,Ara,
1084,Singkong Keju,https://resepkoki.id/resep/resep-singkong-keju/,1707,No,,
1085,Ketan Susu,https://resepkoki.id/resep/resep-ketan-susu/,1643,No,,
1086,Cakwe,https://resepkoki.id/resep/resep-cakwe/,1782,Yes,Ara,
1087,Lumpia Semarang,https://resepkoki.id/resep/resep-lumpia-semarang/,1665,No,,
1088,Amparan Tatak,https://resepkoki.id/resep/resep-amparan-tatak/,1626,No,,
1089,Ketan Durian,https://resepkoki.id/resep/resep-ketan-durian/,1659,No,,
1090,Pisang Coklat Lumer (Piscok),https://resepkoki.id/resep/resep-pisang-coklat-lumer-piscok/,1649,No,,
1091,Tteokbokki,https://resepkoki.id/resep/resep-tteokbokki/,2007,No,,
1092,Martabak Telur,https://resepkoki.id/resep/resep-martabak-telur/,1635,No,,
1093,Gemblong Ketan Hitam,https://resepkoki.id/resep/resep-gemblong-ketan-hitam/,1387,No,,
1094,Gemblong Ketan Putih,https://resepkoki.id/resep/resep-gemblong-ketan-putih/,1388,No,,
1095,Pisang Molen,https://resepkoki.id/resep/resep-pisang-molen/,1624,No,,
1096,Puding Kelapa Muda,https://resepkoki.id/resep/resep-puding-kelapa-muda/,1360,No,,
1097,Puding Coklat Susu,https://resepkoki.id/resep/resep-puding-coklat-susu/,1920,No,,
1098,Puding Pepaya,https://resepkoki.id/resep/resep-puding-pepaya/,1361,No,,
1099,Puding Sutra,https://resepkoki.id/resep/resep-puding-sutra/,1048,No,,
1100,Puding Oreo,https://resepkoki.id/resep/resep-puding-oreo/,1648,No,,
1101,Puding Tape Ketan,https://resepkoki.id/resep/resep-puding-tape-ketan/,1388,No,,
1102,Puding Strawberry,https://resepkoki.id/resep/resep-puding-strawberry/,1417,No,,
1103,Puding Casablanca Pandan Coklat,https://resepkoki.id/resep/resep-puding-casablanca-pandan-coklat/,1609,No,,
1104,Puding Alpukat,https://resepkoki.id/resep/resep-puding-alpukat/,1239,No,,
1105,Puding Mozaik,https://resepkoki.id/resep/resep-puding-mozaik/,1284,No,,
1106,Panna Cotta Strawberry,https://resepkoki.id/resep/resep-panna-cotta-strawberry/,1235,No,,
1107,Puding Karamel (Caramel Custard Pudding),https://resepkoki.id/resep/resep-puding-karamel-caramel-custard-pudding/,1690,No,,
1108,Kembang Tahu Wedang (Tahok),https://resepkoki.id/resep/resep-kembang-tahu-wedang-tahok/,1545,No,,
1109,Puding Ombre Ubi Ungu,https://resepkoki.id/resep/resep-puding-ombre-ubi-ungu/,1465,No,,
1110,Puding Lumut,https://resepkoki.id/resep/resep-puding-lumut/,1725,No,,
1111,Silky Puding,https://resepkoki.id/resep/resep-silky-puding/,1613,No,,
1112,Butterscotch Pudding,https://resepkoki.id/resep/resep-butterscotch-pudding/,1037,No,,
1113,Puding Buah Naga,https://resepkoki.id/resep/resep-puding-buah-naga/,1373,No,,
1114,Puding Santan (Gula Merah),https://resepkoki.id/resep/resep-puding-santan-gula-merah/,1648,No,,
1115,Puding Regal Kopi,https://resepkoki.id/resep/resep-puding-regal-kopi/,1385,No,,
1116,Pudot (Puding Sedot),https://resepkoki.id/resep/resep-pudot-puding-sedot/,1500,No,,
1117,Puding Telor Ceplok,https://resepkoki.id/resep/resep-puding-telor-ceplok/,1547,No,,
1118,Puding Labu,https://resepkoki.id/resep/resep-puding-labu/,1552,No,,
1119,Puding Susu,https://resepkoki.id/resep/resep-puding-susu/,1898,No,,
1120,Puding Mangga,https://resepkoki.id/resep/resep-puding-mangga/,1668,No,,
1121,Vla Puding Buah,https://resepkoki.id/resep/resep-vla-puding-buah/,1454,No,,
1122,Es Lilin Nutrijel Pelangi,https://resepkoki.id/resep/resep-es-lilin-nutrijel-pelangi/,1355,No,,
1123,Keripik Singkong Balado,https://resepkoki.id/resep/resep-keripik-singkong-balado/,1531,No,,
1124,Kentang Mustofa,https://resepkoki.id/resep/resep-kentang-mustofa/,1754,No,,
1125,Kerupuk Udang,https://resepkoki.id/resep/resep-kerupuk-udang/,1250,No,,
1126,Rengginang,https://resepkoki.id/resep/resep-rengginang/,1223,No,,
1127,Kerupuk Nasi,https://resepkoki.id/resep/resep-kerupuk-nasi/,1693,No,,
1128,Rempeyek Teri,https://resepkoki.id/resep/resep-rempeyek-teri/,1406,No,,
1129,Keripik Singkong,https://resepkoki.id/resep/resep-keripik-singkong/,1509,No,,
1130,Keripik Bayam,https://resepkoki.id/resep/resep-keripik-bayam/,1354,No,,
1131,Kolak Durian,https://resepkoki.id/resep/resep-kolak-durian/,1755,No,,
1132,Teh Tarik,https://resepkoki.id/resep/resep-teh-tarik/,1600,Yes,Ara,
1133,Dalgona Coffee,https://resepkoki.id/resep/resep-dalgona-coffee/,1629,No,,
1134,King Mango Thai,https://resepkoki.id/resep/resep-king-mango-thai/,1753,No,,
1135,Es Boba Brown Sugar,https://resepkoki.id/resep/resep-es-boba-brown-sugar/,1681,Yes,Saras,
1136,Es Kopi Susu,https://resepkoki.id/resep/resep-es-kopi-susu/,1773,No,,
1137,Coffee Jelly,https://resepkoki.id/resep/resep-coffee-jelly/,1566,No,,
1138,Teh Susu Telur (Talua) Khas Medan,https://resepkoki.id/resep/resep-teh-susu-telur-talua-khas-medan/,1628,No,,
1139,Dalgona Milo,https://resepkoki.id/resep/resep-dalgona-milo/,1562,Yes,Saras,
1140,Es Doger,https://resepkoki.id/resep/resep-es-doger/,1350,No,,
1141,Es Alpukat,https://resepkoki.id/resep/resep-es-alpukat/,1763,No,,
1142,Jus Alpukat,https://resepkoki.id/resep/resep-jus-alpukat/,1030,Yes,Ling,
1143,Sale Pisang,https://resepkoki.id/resep/resep-sale-pisang/,1623,No,,
1144,MPASI 6 Bulan (Bubur Kabocha),https://resepkoki.id/resep/resep-mpasi-6-bulan-bubur-kabocha/,1586,No,,
1145,Cappucino Cincau,https://resepkoki.id/resep/resep-cappucino-cincau/,1563,No,,
1146,Kunyit Asam,https://resepkoki.id/resep/resep-kunyit-asam/,1607,No,,
1147,Setup Pisang,https://resepkoki.id/resep/resep-setup-pisang/,1542,No,,
1148,Jus Buah Naga Stroberi,https://resepkoki.id/resep/resep-jus-buah-naga-stroberi/,1606,No,,
1149,Es Krim Strawberry,https://resepkoki.id/resep/resep-es-krim-strawberry/,1604,No,,
1150,Susu Kedelai,https://resepkoki.id/resep/resep-susu-kedelai/,1203,No,,
1151,Es Timun Suri,https://resepkoki.id/resep/resep-es-timun-suri/,1679,No,,
1152,Rujak Serut,https://resepkoki.id/resep/resep-rujak-serut/,1194,No,,
1153,Kolak Labu,https://resepkoki.id/resep/resep-kolak-labu/,1080,No,,
1154,Es Gempol Pleret,https://resepkoki.id/resep/resep-es-gempol-pleret/,1689,No,,
1155,Es Lidah Buaya,https://resepkoki.id/resep/resep-es-lidah-buaya/,1139,No,,
1156,Selai Nanas,https://resepkoki.id/resep/resep-selai-nanas/,1205,No,,
1157,Es Krim Coklat Homemade,https://resepkoki.id/resep/resep-es-krim-coklat-homemade/,1749,No,,
1158,Es Rumput Laut,https://resepkoki.id/resep/resep-es-rumput-laut/,1370,No,,
1159,Thai Tea,https://resepkoki.id/resep/resep-thai-tea/,1745,No,,
1160,Es Teler,https://resepkoki.id/resep/resep-es-teler/,1434,No,,
1161,Jus Mangga,https://resepkoki.id/resep/resep-jus-mangga/,1721,No,,
1162,Sorbet Buah,https://resepkoki.id/resep/resep-sorbet-buah/,1456,No,,
1163,Overnight Oat,https://resepkoki.id/resep/resep-overnight-oat/,1180,No,,
1164,Es Oyen,https://resepkoki.id/resep/resep-es-oyen/,1693,No,,
1165,Nanas Goreng,https://resepkoki.id/resep/resep-nanas-goreng/,1471,No,,
1166,Beras Kencur,https://resepkoki.id/resep/resep-beras-kencur/,1542,No,,
1167,Es Selendang Mayang,https://resepkoki.id/resep/resep-es-selendang-mayang/,1254,No,,
1168,Mango Sticky Rice,https://resepkoki.id/resep/resep-mango-sticky-rice/,1692,No,,
1169,Rujak Buah,https://resepkoki.id/resep/resep-rujak-buah/,1251,No,,
1170,Sarabba,https://resepkoki.id/resep/resep-sarabba/,1223,No,,
1171,Lotek,https://resepkoki.id/resep/resep-lotek/,1196,No,,
